8,Murdo ki Baraat😨😨😨 (8/10),https://www.youtube.com/watch?v=s829s3BN9E0&t=1h30m40s
8,Black Magic Story about not allowing to have a child for couple 😬 8/10,https://www.youtube.com/watch?v=Jv07P4zEIH8&t=1h36m51s
8,,https://www.youtube.com/watch?v=qGYoBRjegdc&t=1h02m09s
8,Haunted House 8/10,https://www.youtube.com/watch?v=rgyluWmXlm0&t=14m25s
8,Trikha Boro 8/10,https://www.youtube.com/watch?v=rgyluWmXlm0&t=53m00s
8,Car in Auto Driving Mode Droves straight towards cliff😱 8/10,https://www.youtube.com/watch?v=6bdPK9U70W8&t=23m59s
8,multiple possession or multiple personality disorder 🤔8/10,https://www.youtube.com/watch?v=6bdPK9U70W8&t=30m14s
8,Mummy wo  bag se kala kala kuch kuch nikalta hai aur mama ji ko kuch kuch karta hai 🌚 8/10,https://www.youtube.com/watch?v=6bdPK9U70W8&t=1h02m50s
8,Bike Stunt at Aarey Colony at Night time turned fatal 😢8/10,https://www.youtube.com/watch?v=6bdPK9U70W8&t=1h35m12s
8,&quot;If u had followed me little more  u would know who am I&quot; 🙃 8/10,https://www.youtube.com/watch?v=6bdPK9U70W8&t=1h53m24s
8,Story 3: (trigger warning) Kid followed by the dead at a hospital 8/10,https://www.youtube.com/watch?v=JkAtT0tFaMQ&t=32m45s
8,Spirit of a young boy calling towards himself. <b>unnerving</b> 🥶 (8/10),https://www.youtube.com/watch?v=ch64d8Pzu7o&t=01h42m50s
8,Manali story 8/10,https://www.youtube.com/watch?v=muK1KkiVjoc&t=34m10s
8,prank gone wrong 8/10,https://www.youtube.com/watch?v=muK1KkiVjoc&t=1h25m05s
8,Cylinder Blast Story   Hindi  { 8/10 } {Scary af},https://www.youtube.com/watch?v=AMPNDBozKL0&t=21m56s
8,Three Men. Three Deaths. One Road. (8),https://www.youtube.com/watch?v=TmMFWSWCmR0&t=1h17m20s
8,The Other Bike. (8),https://www.youtube.com/watch?v=TmMFWSWCmR0&t=1h33m44s
8,&quot;As if  She Screamed Outside My Main Door&quot; (8),https://www.youtube.com/watch?v=TmMFWSWCmR0&t=1h55m19s
8,Shimla Hotel Haunting (8/10),https://www.youtube.com/watch?v=V-X8AziFyhk&t=34m40s
8,Thane story (8/10),https://www.youtube.com/watch?v=V-X8AziFyhk&t=1h37m45s
8,Lady standing on road (8/10),https://www.youtube.com/watch?v=V-X8AziFyhk&t=1h50m08s
